"time","y1"
0.531,0.605825
0.532,0.607512
0.533,0.609197
0.534,0.610882
0.535,0.612566
0.536,0.614249
0.537,0.615931
0.538,0.617613
0.539,0.619293
0.54,0.620973
0.541,0.622652
0.542,0.62433
0.543,0.626008
0.544,0.627684
0.545,0.62936
0.546,0.631035
0.547,0.632709
0.548,0.634383
0.549,0.636055
0.55,0.637727
0.551,0.639398
0.552,0.641068
0.553,0.642738
0.554,0.644406
0.555,0.646074
0.556,0.647741
0.557,0.649407
0.558,0.651072
0.559,0.652737
0.56,0.654401
0.561,0.656064
0.562,0.657726
0.563,0.659387
0.564,0.661048
0.565,0.662708
0.566,0.664367
0.567,0.666025
0.568,0.667682
0.569,0.669339
0.57,0.670995
0.571,0.67265
0.572,0.674304
0.573,0.675958
0.574,0.67761
0.575,0.679262
0.576,0.680914
0.577,0.682564
0.578,0.684213
0.579,0.685862
0.58,0.68751
0.581,0.689157
0.582,0.690804
0.583,0.69245
0.584,0.694094
0.585,0.695739
0.586,0.697382
0.587,0.699024
0.588,0.700666
0.589,0.702307
0.59,0.703947
0.591,0.705587
0.592,0.707226
0.593,0.708863
0.594,0.710501
0.595,0.712137
0.596,0.713773
0.597,0.715407
0.598,0.717041
0.599,0.718675
0.6,0.720307
0.601,0.721939
0.602,0.72357
0.603,0.7252
0.604,0.72683
0.605,0.728458
0.606,0.730086
0.607,0.731713
0.608,0.73334
0.609,0.734965
0.61,0.73659
0.611,0.738214
0.612,0.739838
0.613,0.74146
0.614,0.743082
0.615,0.744703
0.616,0.746323
0.617,0.747943
0.618,0.749562
0.619,0.75118
0.62,0.752797
0.621,0.754414
0.622,0.756029
0.623,0.757644
0.624,0.759259
0.625,0.760872
0.626,0.762485
0.627,0.764097
0.628,0.765708
0.629,0.767319
0.63,0.768929
0.631,0.770538
0.632,0.772146
0.633,0.773753
0.634,0.77536
0.635,0.776966
0.636,0.778571
0.637,0.780176
0.638,0.78178
0.639,0.783383
0.64,0.784985
0.641,0.786587
0.642,0.788188
0.643,0.789788
0.644,0.791387
0.645,0.792986
0.646,0.794584
0.647,0.796181
0.648,0.797777
0.649,0.799373
0.65,0.800968
0.651,0.802562
0.652,0.804156
0.653,0.805748
0.654,0.80734
0.655,0.808932
0.656,0.810522
0.657,0.812112
0.658,0.813701
0.659,0.815289
0.66,0.816877
0.661,0.818464
0.662,0.82005
0.663,0.821636
0.664,0.82322
0.665,0.824804
0.666,0.826388
0.667,0.82797
0.668,0.829552
0.669,0.831133
0.67,0.832713
0.671,0.834293
0.672,0.835872
0.673,0.83745
0.674,0.839028
0.675,0.840605
0.676,0.842181
0.677,0.843756
0.678,0.845331
0.679,0.846905
0.68,0.848478
0.681,0.85005
0.682,0.851622
0.683,0.853193
0.684,0.854763
0.685,0.856333
0.686,0.857902
0.687,0.85947
0.688,0.861038
0.689,0.862604
0.69,0.86417
0.691,0.865736
0.692,0.8673
0.693,0.868864
0.694,0.870428
0.695,0.87199
0.696,0.873552
0.697,0.875113
0.698,0.876674
0.699,0.878233
0.7,0.879792
0.701,0.881351
0.702,0.882908
0.703,0.884465
0.704,0.886021
0.705,0.887577
0.706,0.889132
0.707,0.890686
0.708,0.892239
0.709,0.893792
0.71,0.895344
0.711,0.896895
0.712,0.898446
0.713,0.899996
0.714,0.901545
0.715,0.903093
0.716,0.904641
0.717,0.906188
0.718,0.907735
0.719,0.909281
0.72,0.910826
0.721,0.91237
0.722,0.913914
0.723,0.915457
0.724,0.916999
0.725,0.918541
0.726,0.920082
0.727,0.921622
0.728,0.923162
0.729,0.9247
0.73,0.926239
0.731,0.927776
0.732,0.929313
0.733,0.930849
0.734,0.932385
0.735,0.933919
0.736,0.935453
0.737,0.936987
0.738,0.93852
0.739,0.940052
0.74,0.941583
0.741,0.943114
0.742,0.944644
0.743,0.946173
0.744,0.947702
0.745,0.94923
0.746,0.950757
0.747,0.952284
0.748,0.95381
0.749,0.955335
0.75,0.95686
0.751,0.958383
0.752,0.959907
0.753,0.961429
0.754,0.962951
0.755,0.964473
0.756,0.965993
0.757,0.967513
0.758,0.969032
0.759,0.970551
0.76,0.972069
0.761,0.973586
0.762,0.975103
0.763,0.976619
0.764,0.978134
0.765,0.979648
0.766,0.981162
0.767,0.982676
0.768,0.984188
0.769,0.9857
0.77,0.987211
0.771,0.988722
0.772,0.990232
0.773,0.991741
0.774,0.99325
0.775,0.994758
0.776,0.996265
0.777,0.997772
0.778,0.999278
0.779,1.00078
0.78,1.00229
0.781,1.00379
0.782,1.0053
0.783,1.0068
0.784,1.0083
0.785,1.0098
0.786,1.0113
0.787,1.0128
0.788,1.0143
0.789,1.0158
0.79,1.0173
0.791,1.0188
0.792,1.02029
0.793,1.02179
0.794,1.02329
0.795,1.02478
0.796,1.02627
0.797,1.02777
0.798,1.02926
0.799,1.03075
0.8,1.03224
0.801,1.03374
0.802,1.03523
0.803,1.03672
0.804,1.03821
0.805,1.03969
0.806,1.04118
0.807,1.04267
0.808,1.04416
0.809,1.04564
0.81,1.04713
0.811,1.04861
0.812,1.0501
0.813,1.05158
0.814,1.05306
0.815,1.05454
0.816,1.05602
0.817,1.05751
0.818,1.05899
0.819,1.06047
0.82,1.06194
0.821,1.06342
0.822,1.0649
0.823,1.06638
0.824,1.06785
0.825,1.06933
0.826,1.0708
0.827,1.07228
0.828,1.07375
0.829,1.07523
0.83,1.0767
0.831,1.07817
0.832,1.07964
0.833,1.08111
0.834,1.08258
0.835,1.08405
0.836,1.08552
0.837,1.08699
0.838,1.08846
0.839,1.08992
0.84,1.09139
0.841,1.09286
0.842,1.09432
0.843,1.09579
0.844,1.09725
0.845,1.09871
0.846,1.10018
0.847,1.10164
0.848,1.1031
0.849,1.10456
0.85,1.10602
0.851,1.10748
0.852,1.10894
0.853,1.1104
0.854,1.11185
0.855,1.11331
0.856,1.11477
0.857,1.11622
0.858,1.11768
0.859,1.11913
0.86,1.12059
0.861,1.12204
0.862,1.12349
0.863,1.12495
0.864,1.1264
0.865,1.12785
0.866,1.1293
0.867,1.13075
0.868,1.1322
0.869,1.13365
0.87,1.13509
0.871,1.13654
0.872,1.13799
0.873,1.13944
0.874,1.14088
0.875,1.14233
0.876,1.14377
0.877,1.14521
0.878,1.14666
0.879,1.1481
0.88,1.14954
0.881,1.15098
0.882,1.15242
0.883,1.15386
0.884,1.1553
0.885,1.15674
0.886,1.15818
0.887,1.15962
0.888,1.16105
0.889,1.16249
0.89,1.16393
0.891,1.16536
0.892,1.1668
0.893,1.16823
0.894,1.16966
0.895,1.1711
0.896,1.17253
0.897,1.17396
0.898,1.17539
0.899,1.17682
0.9,1.17825
0.901,1.17968
0.902,1.18111
0.903,1.18254
0.904,1.18397
0.905,1.18539
0.906,1.18682
0.907,1.18825
0.908,1.18967
0.909,1.1911
0.91,1.19252
0.911,1.19394
0.912,1.19537
0.913,1.19679
0.914,1.19821
0.915,1.19963
0.916,1.20105
0.917,1.20247
0.918,1.20389
0.919,1.20531
0.92,1.20673
0.921,1.20815
0.922,1.20956
0.923,1.21098
0.924,1.2124
0.925,1.21381
0.926,1.21523
0.927,1.21664
0.928,1.21806
0.929,1.21947
0.93,1.22088
0.931,1.22229
0.932,1.2237
0.933,1.22511
0.934,1.22652
0.935,1.22793
0.936,1.22934
0.937,1.23075
0.938,1.23216
0.939,1.23357
0.94,1.23497
0.941,1.23638
0.942,1.23779
0.943,1.23919
0.944,1.2406
0.945,1.242
0.946,1.2434
0.947,1.24481
0.948,1.24621
0.949,1.24761
0.95,1.24901
0.951,1.25041
0.952,1.25181
0.953,1.25321
0.954,1.25461
0.955,1.25601
0.956,1.2574
0.957,1.2588
0.958,1.2602
0.959,1.26159
0.96,1.26299
0.961,1.26438
0.962,1.26578
0.963,1.26717
0.964,1.26857
0.965,1.26996
0.966,1.27135
0.967,1.27274
0.968,1.27413
0.969,1.27552
0.97,1.27691
0.971,1.2783
0.972,1.27969
0.973,1.28108
0.974,1.28247
0.975,1.28385
0.976,1.28524
0.977,1.28663
0.978,1.28801
0.979,1.2894
0.98,1.29078
0.981,1.29216
0.982,1.29355
0.983,1.29493
0.984,1.29631
0.985,1.29769
0.986,1.29908
0.987,1.30046
0.988,1.30184
0.989,1.30321
0.99,1.30459
0.991,1.30597
0.992,1.30735
0.993,1.30873
0.994,1.3101
0.995,1.31148
0.996,1.31285
0.997,1.31423
0.998,1.3156
0.999,1.31698
1,1.31835
